Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace,Avg Speed (mi/h),Max Speed,Avg Heart Rate,Steps,Notes,Source,Link
x,16-Sep-17,x,x,3.1,19.55,6.3,x,x,x,,x,,,http://www.mapmyrun.com/workout/2467538360
x,6-Oct-17,x,x,3.11,1198,6.416666667,x,x,x,,x,,,http://www.mapmyrun.com/workout/2508593210
x,14-Oct-17,x,x,3.09,1197,6.466666667,x,x,x,,x,,,http://www.mapmyrun.com/workout/2522643863
"Nov. 16, 2010","Nov. 16, 2010",Run,583,5.04,2490,8.23413,0,7.28675,0,,0,,,http://www.mapmyrun.com/workout/33103032
"Nov. 14, 2010","Nov. 14, 2010",Run,1383,12.2981,6420,8.69919,0,6.8972,0,,0,,,http://www.mapmyrun.com/workout/33017607
"Nov. 12, 2010","Nov. 12, 2010",Run,645,5.47,2550,7.76965,0,7.72235,0,,0,,,http://www.mapmyrun.com/workout/32934180
"Nov. 10, 2010","Nov. 10, 2010",Run,0,5.54405,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/32838696
2-May-17,"Nov. 9, 2010",Run,0,4.51985,0,0,0,0,0,,10148,,,http://www.mapmyrun.com/workout/2165938451
"Nov. 10, 2010","Nov. 9, 2010",Run,0,4.52,0,0,0,0,0,,0,,,http://www.mapmyrun.com/workout/32839388
"Nov. 7, 2010","Nov. 7, 2010",Run,2325,19.2,11280,9.79167,0,6.12766,0,,0,,,http://www.mapmyrun.com/workout/32696782
"Nov. 5, 2010","Nov. 5, 2010",Run,436,3.81,1860,8.13648,0,7.37419,0,,0,,,http://www.mapmyrun.com/workout/32610024
"Nov. 4, 2010","Nov. 4, 2010",Run,646,5.68,2760,8.09859,0,7.4087,0,,0,,,http://www.mapmyrun.com/workout/32572778
"Nov. 2, 2010","Nov. 2, 2010",Run,1513,13.6,7020,8.60294,0,6.97436,0,,0,,,http://www.mapmyrun.com/workout/32499342
2-May-17,"Oct. 28, 2010",Run,0,7.97965,0,0,0,0,0,,17916,,,http://www.mapmyrun.com/workout/2165938358
"Oct. 29, 2010","Oct. 28, 2010",Run,0,7.98,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/32304320
"Oct. 26, 2010","Oct. 26, 2010",Run,657,5.5,2190,6.63636,0,9.0411,0,,,,,http://www.mapmyrun.com/workout/32178248
"Oct. 24, 2010","Oct. 24, 2010",Run,0,13.1423,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/32088102
2-May-17,"Oct. 21, 2010",Run,0,5.49976,0,0,0,0,0,,12348,,,http://www.mapmyrun.com/workout/2165938250
"Oct. 26, 2010","Oct. 21, 2010",Run,0,5.5,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/32178290
"Oct. 20, 2010","Oct. 20, 2010",Run,0,8.11757,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/31895884
2-May-17,"Oct. 19, 2010",Run,0,5.49789,0,0,0,0,0,,12344,,,http://www.mapmyrun.com/workout/2165938157
"Oct. 20, 2010","Oct. 19, 2010",Run,0,5.49827,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/31881844
"Oct. 17, 2010","Oct. 17, 2010",Run,850,18.36,9720,8.82353,0,6.8,0,,,,,http://www.mapmyrun.com/workout/31710586
"Oct. 18, 2010","Oct. 15, 2010",Run,374,3.15,1297,6.87,5.82,8.74,10.26,0,,Imported Workout,,http://www.mapmyrun.com/workout/31751018
"Oct. 14, 2010","Oct. 14, 2010",Run,970,8.38,4140,8.23389,0,7.28696,0,,,,,http://www.mapmyrun.com/workout/31593070
"Oct. 13, 2010","Oct. 13, 2010",Run,0,5.9542,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/31543492
"Oct. 9, 2010","Oct. 9, 2010",Run,2202,19.0745,10680,9.33183,0,6.42961,0,,,,,http://www.mapmyrun.com/workout/31300774
"Oct. 6, 2010","Oct. 6, 2010",Run,0,5.98254,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/31156302
2-May-17,"Oct. 5, 2010",Run,0,5.27171,0,0,0,0,0,,11836,,,http://www.mapmyrun.com/workout/2165938061
"Oct. 6, 2010","Oct. 5, 2010",Run,0,5.2721,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/31135694
"Oct. 3, 2010","Oct. 3, 2010",Run,0,10.9694,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/31008190
"Sept. 30, 2010","Sept. 30, 2010",Run,0,7.25876,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/30867684
"Sept. 29, 2010","Sept. 29, 2010",Run,0,3.5184,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/30820422
"Sept. 27, 2010","Sept. 27, 2010",Run,1695,15.13,8220,9.05486,0,6.62628,0,,,,,http://www.mapmyrun.com/workout/30699408
"Sept. 26, 2010","Sept. 26, 2010",Run,641,5.56,2880,8.58,0,7,0,0,0,,,http://www.mapmyrun.com/workout/30631578
"Sept. 23, 2010","Sept. 23, 2010",Run,784,7.0261,3780,8.966567513,0,6.69152381,0,,,,,http://www.mapmyrun.com/workout/30501982
"Sept. 22, 2010","Sept. 22, 2010",Run,507,4.53,2340,8.60927,0,6.96923,0,,,,,http://www.mapmyrun.com/workout/30433188
"Sept. 20, 2010","Sept. 20, 2010",Run,1586,14.2,7650,8.97887,0,6.68235,0,,,,,http://www.mapmyrun.com/workout/30287988
"Sept. 16, 2010","Sept. 16, 2010",Run,0,3.81386,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/30089524
"Sept. 15, 2010","Sept. 15, 2010",Run,796,7.0261,3840,9.10889,0,6.58697,0,,,,,http://www.mapmyrun.com/workout/30044590
2-May-17,"Sept. 14, 2010",Run,0,4.35954,0,0,0,0,0,,9788,,,http://www.mapmyrun.com/workout/2165937956
"Sept. 15, 2010","Sept. 14, 2010",Run,0,4.36,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/30044760
"Sept. 13, 2010","Sept. 13, 2010",Run,0,9.83882,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/29898174
"Sept. 10, 2010","Sept. 10, 2010",Run,638,5.56,3000,8.98,0,6.67,0,0,,,,http://www.mapmyrun.com/workout/29756574
"Sept. 9, 2010","Sept. 9, 2010",Run,650,5.57,2760,8.25,0,7.27,0,,,,,http://www.mapmyrun.com/workout/29697020
2-May-17,"Sept. 6, 2010",Run,1523,13.0997,6298,8.012906148,0,7.487919975,0,,17250,,,http://www.mapmyrun.com/workout/2165937872
"Sept. 7, 2010","Sept. 6, 2010",Run,1523,13.1,6298,8.02,0,7.49,0,0,0,,,http://www.mapmyrun.com/workout/29558310
"Sept. 2, 2010","Sept. 2, 2010",Run,0,5.49827,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/29298088
"Aug. 29, 2010","Aug. 29, 2010",Run,0,11.11,6840,10.26,0,5.85,0,,,,,http://www.mapmyrun.com/workout/29045018
"Aug. 24, 2010","Aug. 24, 2010",Run,0,6.57,3720,9.44,0,6.36,0,,,,,http://www.mapmyrun.com/workout/28753770
"Aug. 22, 2010","Aug. 22, 2010",Run,0,11.3436,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/28631238
"Aug. 20, 2010","Aug. 20, 2010",Run,0,5.56,2820,8.45,0,7.1,0,,,,,http://www.mapmyrun.com/workout/28530766
"Aug. 18, 2010","Aug. 18, 2010",Run,0,5.58102,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/28403134
"Aug. 15, 2010","Aug. 15, 2010",Run,0,11.4132,5940,8.67,0,6.92,0,,,,,http://www.mapmyrun.com/workout/28190508
"Aug. 12, 2010","Aug. 12, 2010",Run,0,5.56,2880,8.63,0,6.95,0,,,,,http://www.mapmyrun.com/workout/28044212
"Aug. 9, 2010","Aug. 9, 2010",Run,0,5.77,2820,8.15,0,7.37,0,,,,,http://www.mapmyrun.com/workout/27797822
"Aug. 9, 2010","Aug. 9, 2010",Run,0,4.53,0,0,0,0,0,,,,,http://www.mapmyrun.com/workout/27797764
"Aug. 1, 2010","Aug. 1, 2010",Run,1315,11.47,6120,8.81,0,6.81,0,,,,,http://www.mapmyrun.com/workout/27275922
28-Jul-10,28-Jul-10,Run,625,5.56,2880,8.63,0,6.95,0,,,,,http://www.mapmyrun.com/workout/27070986
25-Jul-10,25-Jul-10,Run,1301,11.35,6000,8.81,0,6.81,0,,,,,http://www.mapmyrun.com/workout/26850136
23-Jul-10,23-Jul-10,Run,665,5.56,2850,8.45,0,7.1,0,,,,,http://www.mapmyrun.com/workout/26764234
21-Jul-10,21-Jul-10,Run,664,5.77,2850,8.15,0,7.37,0,,,,,http://www.mapmyrun.com/workout/26632246
17-Jul-10,17-Jul-10,Run,1223,10.57,5640,8.89,0,6.75,0,,,,,http://www.mapmyrun.com/workout/26370908
15-Jul-10,15-Jul-10,Run,637,5.56193,2700,8.09,0,7.42,0,,,,,http://www.mapmyrun.com/workout/26274502
13-Jul-10,13-Jul-10,Run,665,5.76863,2820,8.15,0,7.36,0,,,,,http://www.mapmyrun.com/workout/26137026
9-Jul-10,9-Jul-10,Run,1222,10.5,6060,5.71,0,10.5,0,,,,,http://www.mapmyrun.com/workout/25882412
8-Jul-10,8-Jul-10,Run,697,5.94,3600,10.08,0,5.9,0,0,0,,,http://www.mapmyrun.com/workout/25821548
5-Jul-10,5-Jul-10,Run,0,10.5673,5580,8.8,0,6.82,0,,,,,http://www.mapmyrun.com/workout/25617342
27-Jun-10,27-Jun-10,Run,1015,8.83,4890,9.2,0,6.5,0,,,,,http://www.mapmyrun.com/workout/25161124
19-Jun-10,19-Jun-10,Run,1085,8.83,5100,9.58,0,6.2,0,0,0,,,http://www.mapmyrun.com/workout/24735390
5-Jun-10,5-Jun-10,Run,1007,8.47,4320,8.5,0,7.06,0,,,,,http://www.mapmyrun.com/workout/24002272
30-May-10,30-May-10,Run,965,8.32,4140,8.29,0,7.23,0,,,,,http://www.mapmyrun.com/workout/23691492
26-May-10,26-May-10,Run,476,4,2040,8.5,0,7.06,0,,,,,http://www.mapmyrun.com/workout/23521996
22-May-10,22-May-10,Run,937,7.07,4020,9.47,0,6.33,0,,,,,http://www.mapmyrun.com/workout/23292688
19-May-10,19-May-10,Run,511,4.33,2190,8.42,0,7.12,0,,,,,http://www.mapmyrun.com/workout/23136802
15-May-10,15-May-10,Run,813,6.64369,3360,8.4,0,7.1,0,0,0,,,http://www.mapmyrun.com/workout/22939690
8-May-10,8-May-10,Run,798,6.48,3300,8.5,0,7.1,0,0,0,,,http://www.mapmyrun.com/workout/22611637
4-May-10,4-May-10,Run,427,3.58,1920,8.93,0,6.71,0,0,,,,http://www.mapmyrun.com/workout/22425457
27-Apr-10,27-Apr-10,Run,708,6.06,3180,8.68,0,6.9,0,0,0,,,http://www.mapmyrun.com/workout/22080831
24-Apr-10,24-Apr-10,Run,728,6.09,3420,9.4,0,6.4,0,0,0,,,http://www.mapmyrun.com/workout/21913595
15-Apr-10,15-Apr-10,Run,511,4.44,2400,9,0,6.7,0,0,0,,,http://www.mapmyrun.com/workout/21444642
13-Apr-10,13-Apr-10,Run,613,5.22,2880,9.18,0,6.5,0,0,0,,,http://www.mapmyrun.com/workout/21339378
11-Apr-10,11-Apr-10,Run,958,8.22,4200,9.12,0,6.58,0,0,,,,http://www.mapmyrun.com/workout/21219796
6-Apr-10,6-Apr-10,Run,435,3.58,1800,8.4,0,7.2,0,0,0,,,http://www.mapmyrun.com/workout/20978462
21-Mar-10,21-Mar-10,Generic,694,5.95,3120,8.68,0,6.9,0,0,0,,,http://www.mapmyrun.com/workout/20252634
19-Mar-10,19-Mar-10,Generic,537,4.33,2220,8.5,0,7,0,0,0,,,http://www.mapmyrun.com/workout/20144378
16-Mar-10,16-Mar-10,Generic,511,4.33,2400,9.18,0,6.5,0,0,0,,,http://www.mapmyrun.com/workout/20011300
"Feb. 2, 2010","Feb. 2, 2010",Run,577,4.53,2700,9.9,0,6.1,0,0,0,,,http://www.mapmyrun.com/workout/18446596
"Dec. 24, 2009","Dec. 24, 2009",Run,586,4.87,2430,8.3,0,7.2,0,0,0,,,http://www.mapmyrun.com/workout/17170282
"Aug. 24, 2009","Aug. 24, 2009",Run,798,6.97,3600,8.58,0,7,0,0,0,,,http://www.mapmyrun.com/workout/13565288
"Aug. 22, 2009","Aug. 22, 2009",Run,585,5.01,2640,8.8,0,6.8,0,0,0,,,http://www.mapmyrun.com/workout/13466043
26-Jul-09,26-Jul-09,Run,838,7.12,3780,8.8,0,6.8,0,0,0,,,http://www.mapmyrun.com/workout/12385664
24-Jul-09,24-Jul-09,Run,795,6.6,3300,8.3,0,7.2,0,0,0,,,http://www.mapmyrun.com/workout/12297084
2-May-17,20-Jul-09,Run,585,4.69943,2760,9.788421149,0,6.129691304,0,,7386,,,http://www.mapmyrun.com/workout/2165937806
24-Jul-09,20-Jul-09,Run,585,4.7,2760,9.8,0,6.1,0,0,0,,,http://www.mapmyrun.com/workout/12292742
10-Jul-09,10-Jul-09,Run,1244,10.61,5160,8.08,0,7.4,0,0,0,,,http://www.mapmyrun.com/workout/11571980
5-Jul-09,5-Jul-09,Run,1144,9.81,5160,8.8,0,6.8,0,0,0,,,http://www.mapmyrun.com/workout/11304104
1-Jul-09,1-Jul-09,Run,562,4.53,2160,7.93,0,7.55,0,0,,,,http://www.mapmyrun.com/workout/11166814
28-Jun-09,28-Jun-09,Run,983,8.47,4080,8.02,0,7.47,0,0,,,,http://www.mapmyrun.com/workout/11024280
21-Jun-09,21-Jun-09,Run,969,7.93,4020,8.4,0,7.1,0,0,0,,,http://www.mapmyrun.com/workout/10771260
14-Jun-09,14-Jun-09,Run,750,6.04,2880,7.9,0,7.6,0,0,0,,,http://www.mapmyrun.com/workout/10508916
11-Jun-09,11-Jun-09,Run,535,4.53,2220,8.17,0,7.35,0,0,,,,http://www.mapmyrun.com/workout/10410162
24-May-09,24-May-09,Bike Ride,555,12.58,3600,4.78,0,12.6,0,0,0,,,http://www.mapmyrun.com/workout/9705225
17-May-09,17-May-09,Run,557,4.53,2310,8.48,0,7.06,0,0,,,,http://www.mapmyrun.com/workout/9462695
6-Apr-09,6-Apr-09,Run,559,4.7,2520,8.9,0,6.7,0,0,0,,,http://www.mapmyrun.com/workout/8283215
2-May-17,"Nov. 17, 2008",Run,534,4.5298,2400,8.830411939,0,6.7947,0,,6496,,,http://www.mapmyrun.com/workout/2165937692
"Nov. 20, 2008","Nov. 17, 2008",Run,534,4.53,2400,8.83,0,6.8,0,0,,,,http://www.mapmyrun.com/workout/5649810
"Oct. 21, 2008","Oct. 21, 2008",Run,655,5.53,2940,8.87,0,6.77,0,0,,,,http://www.mapmyrun.com/workout/5119937
"Sept. 7, 2008","Sept. 7, 2008",Run,553,4.54,2040,7.48,0,8.02,0,0,,seahawks opening game... they\'re down 7-0,,http://www.mapmyrun.com/workout/4476279
4-Jul-08,4-Jul-08,Run,601,4.4863,3000,4.16,0,8.66,0,0,,,,http://www.mapmyrun.com/workout/3347334
14-Jun-08,14-Jun-08,Run,561,4.87,2940,10.07,0,5.96,0,0,,,,http://www.mapmyrun.com/workout/3007135
6-May-08,6-May-08,Run,541,4.53,2580,9.48,0,6.32,0,0,,,,http://www.mapmyrun.com/workout/2428851
4-May-08,4-May-08,Run,541,4.63,2580,9.28,0,6.46,0,0,,,,http://www.mapmyrun.com/workout/2396794
22-Apr-08,22-Apr-08,Run,566,4.53,2700,9.93,0,6.04,0,0,,,,http://www.mapmyrun.com/workout/2237333
22-Mar-08,22-Mar-08,Run,386,3.25134,1500,7.68,0,7.8,0,0,,,,http://www.mapmyrun.com/workout/1845147
16-Mar-08,16-Mar-08,Run,513,4.53,2340,8.6,0,6.97,0,0,,,,http://www.mapmyrun.com/workout/1773016
2-May-17,9-Mar-08,Run,386,3.25101,1500,7.689917902,0,7.802424,0,,4130,,,http://www.mapmyrun.com/workout/2165937566
16-Mar-08,9-Mar-08,Run,386,3.25134,1500,7.68,0,7.8,0,0,,,,http://www.mapmyrun.com/workout/1773036
"Feb. 24, 2008","Feb. 24, 2008",Run,529,4.53,2520,9.27,0,6.47,0,0,,,,http://www.mapmyrun.com/workout/1557009
2-May-17,"Feb. 23, 2008",Run,529,4.62984,2520,9.071587787,0,6.614057143,0,,6800,,,http://www.mapmyrun.com/workout/2165937458
"Feb. 24, 2008","Feb. 23, 2008",Run,529,4.63,2520,9.07,0,6.61,0,0,,,,http://www.mapmyrun.com/workout/1557011
"Feb. 17, 2008","Feb. 17, 2008",Run,513,4.53,2340,8.6,0,6.97,0,0,,,,http://www.mapmyrun.com/workout/1484419
"Feb. 10, 2008","Feb. 10, 2008",Run,513,4.53,2340,8.6,0,6.97,0,0,,,,http://www.mapmyrun.com/workout/1407053
"Feb. 9, 2008","Feb. 9, 2008",Run,529,4.63,2520,9.07,0,6.61,0,0,,,,http://www.mapmyrun.com/workout/1396739
"Feb. 4, 2008","Feb. 3, 2008",Run,1574,13.46,7500,9.28,0,6.46,0,0,,,,http://www.mapmyrun.com/workout/1350188
"Jan. 20, 2008","Jan. 20, 2008",Run,546,4.63,2580,9.28,0,6.46,0,0,,,,http://www.mapmyrun.com/workout/1198636
"Jan. 13, 2008","Jan. 13, 2008",Run,777,6.63,3540,8.88,0,6.74,0,0,,,,http://www.mapmyrun.com/workout/1120064
"Jan. 6, 2008","Jan. 6, 2008",Run,520,4.53,2460,9.05,0,6.63,0,0,,,,http://www.mapmyrun.com/workout/1047752
2-May-17,"Dec. 23, 2007",Run,558,4.62984,2640,9.503568158,0,6.313418182,0,,7087,,,http://www.mapmyrun.com/workout/2165937344
"Jan. 6, 2008","Dec. 23, 2007",Run,558,4.63,2640,9.5,0,6.31,0,0,,,,http://www.mapmyrun.com/workout/1047742
2-May-17,"Dec. 22, 2007",Run,558,4.62984,2640,9.503568158,0,6.313418182,0,,7087,,,http://www.mapmyrun.com/workout/2165937290
"Jan. 6, 2008","Dec. 22, 2007",Run,558,4.63,2640,9.5,0,6.31,0,0,,,,http://www.mapmyrun.com/workout/1047732
"Dec. 16, 2007","Dec. 16, 2007",Run,513,4.53,2340,8.6,0,6.97,0,0,,,,http://www.mapmyrun.com/workout/943885
"Dec. 9, 2007","Dec. 9, 2007",Run,547,4.63,2476,8.92,0,6.73,0,0,,,,http://www.mapmyrun.com/workout/913553
"Nov. 22, 2007","Nov. 22, 2007",Run,531,4.63,2400,8.63,0,6.95,0,0,,,,http://www.mapmyrun.com/workout/838191
"Nov. 18, 2007","Nov. 18, 2007",Run,571,4.87,2700,9.23,0,6.49,0,0,,,,http://www.mapmyrun.com/workout/819296
"Nov. 11, 2007","Nov. 11, 2007",Run,642,5.47,3000,9.13,0,6.56,0,0,,,,http://www.mapmyrun.com/workout/777198
"Nov. 8, 2007","Nov. 4, 2007",Run,371,3.08,1380,7.47,0,8.03,0,0,,,,http://www.mapmyrun.com/workout/764871
"Nov. 3, 2007","Nov. 3, 2007",Run,0,3.08,0,0,0,0,0,0,,,,http://www.mapmyrun.com/workout/734570
"Oct. 30, 2007","Oct. 30, 2007",Run,388,3.25134,1440,7.38,0,8.13,0,0,,,,http://www.mapmyrun.com/workout/716974
"Oct. 28, 2007","Oct. 28, 2007",Run,761,6.43,3600,9.33,0,6.43,0,0,,,,http://www.mapmyrun.com/workout/703558
"Oct. 22, 2007","Oct. 22, 2007",Run,519,4.43,2700,10.15,0,5.91,0,0,,,,http://www.mapmyrun.com/workout/675686
